id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/125036,10.2307/125036	,Intimate Archaeologies: The Case of Kha and Merit	,Lynn Meskell	,World Archaeology	,29	,3	,1998-02-01T00:00:00Z	,pp. 363-379	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124085,10.2307/124085	,Some Problems and Methods in Statistical Archaeology	,David G. Kendall	,World Archaeology	,1	,1	,1969-06-01T00:00:00Z	,pp. 68-76	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124871,10.2307/124871	,Monumental Architecture: A Thermodynamic Explanation of Symbolic Behaviour	,Bruce G. Trigger	,World Archaeology	,22	,2	,1990-10-01T00:00:00Z	,pp. 119-132	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124514,10.2307/124514	,The Stina and the Katun: Foundations of a Research Design in European Highland Zone Ethnoarchaeology	,J. G. Nandris	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 256-268	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124520,10.2307/124520	,Front Matter	,	,World Archaeology	,20	,1	,1988-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124365,10.2307/124365	,Theme Index	,	,World Archaeology	,10	,	,1979-01-01T00:00:00Z	,p. 3	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124597,10.2307/124597	,Back Matter	,	,World Archaeology	,18	,3	,1987-02-01T00:00:00Z	,pp. 434-435	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40025091,10.2307/40025091	,Power and Permanence in Precolonial Africa: A Case Study from the Central Sahel	,Anne Haour	,World Archaeology	,37	,4	,2005-12-01T00:00:00Z	,pp. 552-565	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124981,10.2307/124981	,Front Matter	,	,World Archaeology	,30	,2	,1998-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124258,10.2307/124258	,Volume Information	,	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/4128336,10.2307/4128336	,The Apsidal Shrine in Early Hinduism: Origins_ Cultic Affiliation_ Patronage	,Himanshu Prabha Ray	,World Archaeology	,36	,3	,2004-09-01T00:00:00Z	,pp. 343-359	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124618,10.2307/124618	,Arms and the Men; 14th Century Japanese Swordsmanship Illustrated by Skeletons from Zaimokuza_ near Kamakura_ Japan	,Myra Shackley	,World Archaeology	,18	,2	,1986-10-01T00:00:00Z	,pp. 247-254	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024247,10.2307/40024247	,Prisoner of His Majesty: Postcoloniality and the Archaeology of British Penal Transportation	,Eleanor Conlin Casella	,World Archaeology	,37	,3	,2005-09-01T00:00:00Z	,pp. 453-467	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124492,10.2307/124492	,Back Matter	,	,World Archaeology	,21	,1	,1989-06-01T00:00:00Z	,pp. 173-176	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827883,10.2307/827883	,Back Matter	,	,World Archaeology	,33	,3	,2002-02-01T00:00:00Z	,pp. 523-528	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124678,10.2307/124678	,Microwear on Quartz: Fact or Fiction?	,Carole Sussman	,World Archaeology	,17	,1	,1985-06-01T00:00:00Z	,pp. 101-111	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026645,10.2307/40026645	,Through the Looking Glass: Re-Assessing the Role of Agro-Pastoralism in the North-Central Andean Highlands	,Kevin Lane	,World Archaeology	,38	,3	,2006-09-01T00:00:00Z	,pp. 493-510	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124626,10.2307/124626	,Pots and Politics: Ceramic Interpretations in Southern Africa	,Martin Hall	,World Archaeology	,15	,3	,1984-02-01T00:00:00Z	,pp. 262-273	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124895,10.2307/124895	,Late Holocene Climatic Change in Southeast Asia: The Palynological Evidence and Its Implications for Archaeology	,B. K. Maloney	,World Archaeology	,24	,1	,1992-06-01T00:00:00Z	,pp. 25-34	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125105,10.2307/125105	,The Evolution of Human Life History	,Catherine A. Key	,World Archaeology	,31	,3	,2000-02-01T00:00:00Z	,pp. 329-350	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128295,10.2307/4128295	,The Roots of Agriculture and Arboriculture in New Guinea: Looking beyond Austronesian Expansion_ Neolithic Packages and Indigenous Origins	,Tim Denham	,World Archaeology	,36	,4	,2004-12-01T00:00:00Z	,pp. 610-620	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124579,10.2307/124579	,Volume Information	,	,World Archaeology	,20	,	,1989-01-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124402,10.2307/124402	,A Testimony of Prehistoric Tasks: Diagnostic Residues on Stone Tool Working Edges	,Patricia C. Anderson	,World Archaeology	,12	,2	,1980-10-01T00:00:00Z	,pp. 181-194	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124163,10.2307/124163	,The First Season of Excavations at Clacton-on-Sea_ Essex_ England: A Brief Report	,John Wymer	Ronald Singer	,World Archaeology	,2	,1	,1970-06-01T00:00:00Z	,pp. 12-16	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026143,10.2307/40026143	,Not Such a New Light: A Response to Ammerman and Noller	,Alan Simmons	Rolfe Mandel	,World Archaeology	,39	,4	,2007-12-01T00:00:00Z	,pp. 475-482	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827867,10.2307/827867	,Reading Images Stone B. C.	,Yvonne Marshall	,World Archaeology	,32	,2	,2000-10-01T00:00:00Z	,pp. 222-235	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124206,10.2307/124206	,Back Matter	,	,World Archaeology	,3	,1	,1971-06-01T00:00:00Z	,pp. 107-110	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125011,10.2307/125011	,Monuments and the past in Early Anglo-Saxon England	,Howard Williams	,World Archaeology	,30	,1	,1998-06-01T00:00:00Z	,pp. 90-108	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124995,10.2307/124995	,Geoarchaeological Aids in the Investigation of Early Shang Civilization on the Floodplain of the Lower Yellow River_ China	,Zhichun Jing	George Rapp_ Jr.	Tianlin Gao	,World Archaeology	,29	,1	,1997-06-01T00:00:00Z	,pp. 36-50	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827880,10.2307/827880	,The Death of Smokey Bear: The Ecodisaster Myth and Forest Management Practices in Prehistoric North America	,Roberta Robin Dods	,World Archaeology	,33	,3	,2002-02-01T00:00:00Z	,pp. 475-487	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124531,10.2307/124531	,From Siecles Obscurs to Revolutionary Centuries on the Middle Niger	,Roderick J. McIntosh	Susan Keech McIntosh	,World Archaeology	,20	,1	,1988-06-01T00:00:00Z	,pp. 141-165	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124558,10.2307/124558	,The Contribution of Metallurgical Studies to South-East Asian Archaeology	,Anna Bennett	,World Archaeology	,20	,3	,1989-02-01T00:00:00Z	,pp. 329-351	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124103,10.2307/124103	,Volume Information	,	,World Archaeology	,7	,1	,1975-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124355,10.2307/124355	,Prehistoric Diet and Nutrition: Some Food for Thought	,R. W. Dennell	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,pp. 121-135	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124474,10.2307/124474	,Interpreting Roman Hoards	,Richard Reece	,World Archaeology	,20	,2	,1988-10-01T00:00:00Z	,pp. 261-269	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124399,10.2307/124399	,Two Hunting Episodes of Middle Palaeolithic Age at La Cotte de Saint-Brelade_ Jersey (Channel Islands)	,Katharine Scott	,World Archaeology	,12	,2	,1980-10-01T00:00:00Z	,pp. 137-152	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124271,10.2307/124271	,Front Matter	,	,World Archaeology	,14	,2	,1982-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124408,10.2307/124408	,Front Matter	,	,World Archaeology	,10	,1	,1978-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124506,10.2307/124506	,Plant Foods in Savanna Environments: A Preliminary Report of Tubers Eaten by the Hadza of Northern Tanzania	,Anne S. Vincent	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 131-148	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124156,10.2307/124156	,Bagor - A Late Mesolithic Settlement in North-West India	,V. N. Misra	,World Archaeology	,5	,1	,1973-06-01T00:00:00Z	,pp. 92-110	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125015,10.2307/125015	,Rewriting Landscape: Incorporating Sacred Landscapes into Cultural Traditions	,Cesar Parcero Oubina	Felipe Criado Boado	Manuel Santos Estevez	,World Archaeology	,30	,1	,1998-06-01T00:00:00Z	,pp. 159-176	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124158,10.2307/124158	,The Problem of Tin in the Ancient World: A Reply to Dr Muhly and Dr Wertime	,J. E. Dayton	,World Archaeology	,5	,1	,1973-06-01T00:00:00Z	,pp. 123-125	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827881,10.2307/827881	,A Tale of Two Deserts: Contrasting Desertification Histories on Rome's Desert Frontiers	,Graeme Barker	,World Archaeology	,33	,3	,2002-02-01T00:00:00Z	,pp. 488-507	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124138,10.2307/124138	,Errata: Zambian Rock Paintings	,	,World Archaeology	,4	,1	,1972-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125090,10.2307/125090	,Back Matter	,	,World Archaeology	,27	,2	,1995-10-01T00:00:00Z	,pp. 354-358	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124985,10.2307/124985	,Tiwanaku 'Colonization': Bioarchaeological Implications for Migration in the Moquegua Valley_ Peru	,Deborah E. Blom	Benedikt Hallgrimsson	Linda Keng	C. Lozada C. Maria	Jane E. Buikstra	,World Archaeology	,30	,2	,1998-10-01T00:00:00Z	,pp. 238-261	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124587,10.2307/124587	,Results of the International Save Carthage Campaign: The Christian Monuments	,Liliane Ennabli	,World Archaeology	,18	,3	,1987-02-01T00:00:00Z	,pp. 291-311	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124742,10.2307/124742	,Radiocarbon Dating and the Prehistoric Archaeology of China	,An Zhimin	,World Archaeology	,23	,2	,1991-10-01T00:00:00Z	,pp. 193-200	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124801,10.2307/124801	,Environment_ Soils and Early Agriculture in Apennine Central Italy	,C. Hunt	C. Malone	J. Sevink	S. Stoddart	,World Archaeology	,22	,1	,1990-06-01T00:00:00Z	,pp. 34-44	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827884,10.2307/827884	,Front Matter	,	,World Archaeology	,33	,1	,2001-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124201,10.2307/124201	,Stability and Innovation in Pottery Manufacture	,Keith Nicklin	,World Archaeology	,3	,1	,1971-06-01T00:00:00Z	,pp. 13-48	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124049,10.2307/124049	,New Hypotheses concerning Two Engraved Bones from La Grotte de Remouchamps_ Belgium	,Michel C. Dewez	,World Archaeology	,5	,3	,1974-02-01T00:00:00Z	,pp. 337-345	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124703,10.2307/124703	,The Infancy of the Alphabet	,A. R. Millard	,World Archaeology	,17	,3	,1986-02-01T00:00:00Z	,pp. 390-398	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124295,10.2307/124295	,Front Matter	,	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124348,10.2307/124348	,Comparative Urbanism in the Islamic Far West	,Charles L. Redman	,World Archaeology	,14	,3	,1983-02-01T00:00:00Z	,pp. 355-377	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026653,10.2307/40026653	,Hearth Rows_ Hierarchies and Arctic Hunter-Gatherers: The Construction of Equality in the Late Dorset Period	,T. Max Friesen	,World Archaeology	,39	,2	,2007-06-01T00:00:00Z	,pp. 194-214	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123970,10.2307/123970	,Front Matter	,	,World Archaeology	,4	,2	,1972-10-01T00:00:00Z	,pp. 126-127	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124769,10.2307/124769	,Ritual Geography_ Settlement Patterns and the Characterization of the Provinces of the Inka Heartland	,I. S. Farrington	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,pp. 368-385	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124397,10.2307/124397	,Introduction: Precise Moments in Remote Time	,Derek Roe	,World Archaeology	,12	,2	,1980-10-01T00:00:00Z	,pp. 107-108	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124904,10.2307/124904	,Back Matter	,	,World Archaeology	,24	,1	,1992-06-01T00:00:00Z	,pp. 169-173	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124308,10.2307/124308	,Colonization Cycles in Man and Beast	,Jared M. Diamond	,World Archaeology	,8	,3	,1977-02-01T00:00:00Z	,pp. 249-261	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124802,10.2307/124802	,Edaphic Opportunism? A Discussion of Soil Factors in Relation to the Beginnings of Plant Husbandry in South-West Asia	,Susan Limbrey	,World Archaeology	,22	,1	,1990-06-01T00:00:00Z	,pp. 45-52	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124282,10.2307/124282	,Back Matter	,	,World Archaeology	,14	,2	,1982-10-01T00:00:00Z	,pp. 270-272	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/123995,10.2307/123995	,Volume Information	,	,World Archaeology	,6	,2	,1974-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124187,10.2307/124187	,Archaeology and Explanation	,Charles G. Morgan	,World Archaeology	,4	,3	,1973-02-01T00:00:00Z	,pp. 259-276	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124300,10.2307/124300	,Archaeology and Bantu Linguistics	,D. W. Phillipson	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,pp. 65-82	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124025,10.2307/124025	,An Approach to the Investigation of Colonial Settlement Patterns: Whaling in Southern New Zealand	,Peter J. F. Coutts	,World Archaeology	,7	,3	,1976-02-01T00:00:00Z	,pp. 291-305	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827885,10.2307/827885	,Slaves_ Chiefs and Labour on the Northern Northwest Coast	,Kenneth M. Ames	,World Archaeology	,33	,1	,2001-06-01T00:00:00Z	,pp. 1-17	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124202,10.2307/124202	,The Problem of Tin in the Ancient World	,J. E. Dayton	,World Archaeology	,3	,1	,1971-06-01T00:00:00Z	,pp. 49-70	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026659,10.2307/40026659	,Back Matter	,	,World Archaeology	,39	,2	,2007-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124688,10.2307/124688	,Shell Midden Deposits as Coastal Resources	,Lynn Ceci	,World Archaeology	,16	,1	,1984-06-01T00:00:00Z	,pp. 62-74	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560194,10.2307/3560194	,When Is Food a Luxury?	,Marijke van der Veen	,World Archaeology	,34	,3	,2003-02-01T00:00:00Z	,pp. 405-427	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024495,10.2307/40024495	,On 'Sedentism' in the Later Epipalaeolithic (Natufian) Levant	,Brian Boyd	,World Archaeology	,38	,2	,2006-06-01T00:00:00Z	,pp. 164-178	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124844,10.2307/124844	,Back Matter	,	,World Archaeology	,21	,3	,1990-02-01T00:00:00Z	,pp. 482-483	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40026644,10.2307/40026644	,The Changing 'nature' of Tiwanaku Religion and the Rise of an Andean State	,John Wayne Janusek	,World Archaeology	,38	,3	,2006-09-01T00:00:00Z	,pp. 469-492	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827896,10.2307/827896	,Making Sense: Archaeology and Aesthetics	,Chris Gosden	,World Archaeology	,33	,2	,2001-10-01T00:00:00Z	,pp. 163-167	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124274,10.2307/124274	,Drawing and Measurement of Finds: A Reflex Action	,P. J. Scott	,World Archaeology	,14	,2	,1982-10-01T00:00:00Z	,pp. 191-199	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124943,10.2307/124943	,Front Matter	,	,World Archaeology	,29	,2	,1997-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124346,10.2307/124346	,Daulatabad: Road to Islamic Archaeology in India	,M. S. Mate	,World Archaeology	,14	,3	,1983-02-01T00:00:00Z	,pp. 335-341	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024065,10.2307/40024065	,Evolutionary Archaeology Is Unlikely to Go Extinct: Response to Gabora	,R. Lee Lyman	Michael J. O'Brien	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,pp. 697-703	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125060,10.2307/125060	,Biographies of Brilliance: Pearls_ Transformations of Matter and being_ c. AD 1492	,Nicholas J. Saunders	,World Archaeology	,31	,2	,1999-10-01T00:00:00Z	,pp. 243-257	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128303,10.2307/4128303	,Dedicating the Town: Urban Foundation Deposits in Roman Britain	,Peter Woodward	Ann Woodward	,World Archaeology	,36	,1	,2004-03-01T00:00:00Z	,pp. 68-86	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124238,10.2307/124238	,The Conch in Prehistory: Pottery_ Stone and Natural	,Jeremy Montagu	,World Archaeology	,12	,3	,1981-02-01T00:00:00Z	,pp. 273-279	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124361,10.2307/124361	,Initial Perspectives on Prehistoric Subsistence in the Inland Niger Delta (Mali)	,Susan Keech McIntosh	Roderick J. McIntosh	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,pp. 227-243	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124636,10.2307/124636	,Laying a Mega-Myth: Dolmens and Drovers in Prehistoric Spain	,Michael J. Walker	,World Archaeology	,15	,1	,1983-06-01T00:00:00Z	,pp. 37-50	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124369,10.2307/124369	,Volume Information	,	,World Archaeology	,14	,1	,1982-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124679,10.2307/124679	,The Quantification of Microwear Polishes	,R. Grace	I. D. G. Graham	M. H. Newcomer	,World Archaeology	,17	,1	,1985-06-01T00:00:00Z	,pp. 112-120	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124760,10.2307/124760	,Front Matter	,	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124081,10.2307/124081	,Problems in Indian Archaeology_ and Methods and Techniques Adopted to Tackle Them	,H. D. Sankalia	,World Archaeology	,1	,1	,1969-06-01T00:00:00Z	,pp. 29-40	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124650,10.2307/124650	,Housing in an Industrial Landscape: A Study of Workers' Housing in West Yorkshire	,Lucy Caffyn	,World Archaeology	,15	,2	,1983-10-01T00:00:00Z	,pp. 173-183	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124824,10.2307/124824	,Significant Sites and Non-Site Archaeology: A Case-Study from South-East Australia	,James W. Rhoads	,World Archaeology	,24	,2	,1992-10-01T00:00:00Z	,pp. 198-217	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124045,10.2307/124045	,Environment and Subsistence of Prehistoric Man in the Southern Cape Province_ South Africa	,Richard G. Klein	,World Archaeology	,5	,3	,1974-02-01T00:00:00Z	,pp. 249-284	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124885,10.2307/124885	,Reading Art_ Writing History: Rock Art and Social Change in Southern Africa	,Thomas A. Dowson	,World Archaeology	,25	,3	,1994-02-01T00:00:00Z	,pp. 332-345	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124071,10.2307/124071	,The Phalaborwa Story: Archaeological and Enthnographic Investigation of a South African Iron Age Group	,Nikolaas J. Van der Merwe	Robert T. K. Scully	,World Archaeology	,3	,2	,1971-10-01T00:00:00Z	,pp. 178-196	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124403,10.2307/124403	,A Comparative Analysis of Eurasian Palaeolithic Burials	,Francis B. Harrold	,World Archaeology	,12	,2	,1980-10-01T00:00:00Z	,pp. 195-211	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124476,10.2307/124476	,Ingots and Weight Units in Viking Age Silver Hoards	,Susan E. Kruse	,World Archaeology	,20	,2	,1988-10-01T00:00:00Z	,pp. 285-301	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124825,10.2307/124825	,Archaeological Survey in Northern Highland Ecuador: Inca Imperialism and the Pais Caranqui	,Tamara L. Bray	,World Archaeology	,24	,2	,1992-10-01T00:00:00Z	,pp. 218-233	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124123,10.2307/124123	,Trade Competition and Artefact Distribution	,Richard Bradley	,World Archaeology	,2	,3	,1971-02-01T00:00:00Z	,pp. 347-352	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560203,10.2307/3560203	,Access to Luxury Foods in Central Europe during the Roman Period: The Archaeobotanical Evidence	,Corrie Bakels	Stefanie Jacomet	,World Archaeology	,34	,3	,2003-02-01T00:00:00Z	,pp. 542-557	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123987,10.2307/123987	,An Early Oriental Cylinder Seal Impression from Romania?	,Sinclair Hood	,World Archaeology	,5	,2	,1973-10-01T00:00:00Z	,pp. 187-197	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124528,10.2307/124528	,The Technology of Bone Tool Fabrication in the South-Western Cape_ South Africa	,Andrew B. Smith	Cedric Poggenpoel	,World Archaeology	,20	,1	,1988-06-01T00:00:00Z	,pp. 103-115	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124576,10.2307/124576	,Polynesian Quarrying and Flaking Practices at the Samson Bay and Falls Creek Argillite Quarries_ Tasman Bay_ New Zealand	,Kevin L. Jones	,World Archaeology	,16	,2	,1984-10-01T00:00:00Z	,pp. 248-266	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124128,10.2307/124128	,The Origins and Development of Dutch Towns	,H. H. Van Regteren Altena	,World Archaeology	,2	,2	,1970-10-01T00:00:00Z	,pp. 128-140	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124972,10.2307/124972	,Pastoralism or Household Herding? Problems of Scale and Specialization in Early Greek Animal Husbandry	,Paul Halstead	,World Archaeology	,28	,1	,1996-06-01T00:00:00Z	,pp. 20-42	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125065,10.2307/125065	,Back Matter	,	,World Archaeology	,31	,2	,1999-10-01T00:00:00Z	,pp. 321-324	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/3560215,10.2307/3560215	,Amazons in the Scythia: New Finds at the Middle Don_ Southern Russia	,Valeri I. Guliaev	,World Archaeology	,35	,1	,2003-06-01T00:00:00Z	,pp. 112-125	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125114,10.2307/125114	,The Running Sands of Time: Archaeology and the Short-Term	,Lin Foxhall	,World Archaeology	,31	,3	,2000-02-01T00:00:00Z	,pp. 484-498	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124611,10.2307/124611	,Volume Information	,	,World Archaeology	,18	,2	,1986-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124256,10.2307/124256	,Books Received for Review	,	,World Archaeology	,11	,3	,1980-02-01T00:00:00Z	,pp. 359-362	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124689,10.2307/124689	,Dune Soils and Polynesian Gardening near Hokianga North Head_ North Island_ New Zealand	,Kevin L. Jones	,World Archaeology	,16	,1	,1984-06-01T00:00:00Z	,pp. 75-88	,Taylor & Francis_ Ltd.	,fla	,	,
