id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/281844,10.2307/281844	,Population Aggregation in the Prehistoric North American Southwest	,Timothy A. Kohler	Lynne Sebastian	,American Antiquity	,61	,3	,1996-07-01T00:00:00Z	,pp. 597-602	,Society for American Archaeology	,fla	,	,
10.2307/275511,10.2307/275511	,The Historical Approach to Art in Archaeology in the Northern Woodlands	,Frank G. Speck	,American Antiquity	,8	,2	,1942-10-01T00:00:00Z	,pp. 173-175	,Society for American Archaeology	,fla	,	,
10.2307/2694418,10.2307/2694418	,Capta and Data: On the True Nature of Archaeological Information	,Christopher Chippindale	,American Antiquity	,65	,4	,2000-10-01T00:00:00Z	,pp. 605-612	,Society for American Archaeology	,fla	,	,
10.2307/279773,10.2307/279773	,A Preclassic Maya Water System	,Vernon L. Scarborough	,American Antiquity	,48	,4	,1983-10-01T00:00:00Z	,pp. 720-744	,Society for American Archaeology	,fla	,	,
10.2307/279087,10.2307/279087	,The Olmec in the Central Highlands: A Non-Quintessential Approach	,Paul Tolstoy	,American Antiquity	,44	,2	,1979-04-01T00:00:00Z	,pp. 333-337	,Society for American Archaeology	,fla	,	,
10.2307/279654,10.2307/279654	,Copena Galena: Source Identification and Analysis	,John A. Walthall	Stephen H. Stow	Marvin J. Karson	,American Antiquity	,45	,1	,1980-01-01T00:00:00Z	,pp. 21-42	,Society for American Archaeology	,fla	,	,
10.2307/2694321,10.2307/2694321	,Going against the Grain: Wood Production in Chacoan Society	,Thomas C. Windes	Peter J. McKenna	,American Antiquity	,66	,1	,2001-01-01T00:00:00Z	,pp. 119-140	,Society for American Archaeology	,fla	,	,
10.2307/277779,10.2307/277779	,Comments and Addenda on Tuna Tagging and Shell Fishhooks	,Leif C. W. Landberg	,American Antiquity	,33	,1	,1968-01-01T00:00:00Z	,pp. 98-100	,Society for American Archaeology	,fla	,	,
10.2307/275452,10.2307/275452	,An Archaeologic Reconnaissance in South-Eastern Michoac<án_ Mexico	,Douglas Osborne	,American Antiquity	,9	,1	,1943-07-01T00:00:00Z	,pp. 59-73	,Society for American Archaeology	,fla	,	,
10.2307/281887,10.2307/281887	,Animal Bones from Caves to Cities: Reverse Utility Curves as Methodological Artifacts	,Curtis W. Marean	Carol J. Frey	,American Antiquity	,62	,4	,1997-10-01T00:00:00Z	,pp. 698-711	,Society for American Archaeology	,fla	,	,
10.2307/277996,10.2307/277996	,Food Animals of the Continental Army at Valley Forge and Morristown	,Stanley J. Olsen	,American Antiquity	,29	,4	,1964-04-01T00:00:00Z	,pp. 506-509	,Society for American Archaeology	,fla	,	,
10.2307/2694838,10.2307/2694838	,Blank Form and Reduction as Determinants of Mousterian Scraper Morphology	,Steven L. Kuhn	,American Antiquity	,57	,1	,1992-01-01T00:00:00Z	,pp. 115-128	,Society for American Archaeology	,fla	,	,
10.2307/40035277,10.2307/40035277	,Ethnoarchaeology in Indonesia Illuminating the Ancient Past at Çatalhöyük?	,Ron L. Adams	,American Antiquity	,70	,1	,2005-01-01T00:00:00Z	,pp. 181-188	,Society for American Archaeology	,fla	,	,
10.2307/278573,10.2307/278573	,A Correction for "Early Cultures in Northwestern America"	,Earl H. Swanson_ Jr.	,American Antiquity	,28	,4	,1963-04-01T00:00:00Z	,p. 560	,Society for American Archaeology	,fla	,	,
10.2307/2694607,10.2307/2694607	,Stone Raw Material Availability and Early Archaic Settlement in the Southeastern United States	,I. Randolph Daniel_ Jr.	,American Antiquity	,66	,2	,2001-04-01T00:00:00Z	,pp. 237-265	,Society for American Archaeology	,fla	,	,
10.2307/4128449,10.2307/4128449	,Building Confidence in Shell: Variations in the Marine Radiocarbon Reservoir Correction for the Northwest Coast over the past 3_000 Years	,Jennie N. Deo	John O. Stone	Julie K. Stein	,American Antiquity	,69	,4	,2004-10-01T00:00:00Z	,pp. 771-786	,Society for American Archaeology	,fla	,	,
10.2307/281936,10.2307/281936	,The Mississippian Presence and Cahokia Interaction at Trempealeau_ Wisconsin	,William Green	Roland L. Rodell	,American Antiquity	,59	,2	,1994-04-01T00:00:00Z	,pp. 334-359	,Society for American Archaeology	,fla	,	,
10.2307/280524,10.2307/280524	,Comments on Studies of Thermal Alteration of Central Pennsylvania Jasper	,Leland W. Patterson	,American Antiquity	,49	,1	,1984-01-01T00:00:00Z	,pp. 168-173	,Society for American Archaeology	,fla	,	,
10.2307/281020,10.2307/281020	,Myth_ Environment_ and the Orientation of the Templo Mayor of Tenochtitlan	,A. F. Aveni	E. E. Calnek	H. Hartung	,American Antiquity	,53	,2	,1988-04-01T00:00:00Z	,pp. 287-309	,Society for American Archaeology	,fla	,	,
10.2307/276519,10.2307/276519	,The Fort Pierre Branch_ Central South Dakota	,Donald J. Lehmer	,American Antiquity	,17	,4	,1952-04-01T00:00:00Z	,pp. 329-336	,Society for American Archaeology	,fla	,	,
10.2307/275792,10.2307/275792	,A Note on Middle Mississippi Architecture	,John Bennett	,American Antiquity	,9	,3	,1944-01-01T00:00:00Z	,pp. 333-334	,Society for American Archaeology	,fla	,	,
10.2307/276436,10.2307/276436	,Ancient Mesoamerican Mortars_ Plasters_ and Stuccos: Comalcalco_ Part I	,Edwin R. Littmann	,American Antiquity	,23	,2	,1957-10-01T00:00:00Z	,pp. 135-140	,Society for American Archaeology	,fla	,	,
10.2307/278936,10.2307/278936	,Textile and Basketry Impressions from Icehouse Bottom_ Tennessee	,B. J. Chapman	J. M. Adovasio	,American Antiquity	,42	,4	,1977-10-01T00:00:00Z	,pp. 620-625	,Society for American Archaeology	,fla	,	,
10.2307/278644,10.2307/278644	,Thickness and Fluting of Paleo-Indian Projectile Points	,James E. Fitting	,American Antiquity	,29	,1	,1963-07-01T00:00:00Z	,pp. 105-106	,Society for American Archaeology	,fla	,	,
10.2307/281337,10.2307/281337	,A Comment on John Rowzee Peyton and the Mound Builders: The Elevation of a Nineteenth-Century Fraud to a Twentieth-Century Myth	,Jeffrey K. Yelton	,American Antiquity	,54	,1	,1989-01-01T00:00:00Z	,pp. 161-165	,Society for American Archaeology	,fla	,	,
10.2307/276444,10.2307/276444	,Shantok Influence on Eastern Long Island	,Ralph Solecki	,American Antiquity	,23	,2	,1957-10-01T00:00:00Z	,pp. 171-173	,Society for American Archaeology	,fla	,	,
10.2307/280113,10.2307/280113	,The Production Step Measure: An Ordinal Index of Labor Input in Ceramic Manufacture	,Gary M. Feinman	Steadman Upham	Kent G. Lightfoot	,American Antiquity	,46	,4	,1981-10-01T00:00:00Z	,pp. 871-884	,Society for American Archaeology	,fla	,	,
10.2307/276890,10.2307/276890	,Preliminary Report on the Excavation of an Etowah Valley Site	,William H. Sears	,American Antiquity	,16	,2	,1950-10-01T00:00:00Z	,pp. 137-142	,Society for American Archaeology	,fla	,	,
10.2307/276205,10.2307/276205	,Guess Dating for Jarmo	,Robert J. Braidwood	,American Antiquity	,26	,2	,1960-10-01T00:00:00Z	,p. 266	,Society for American Archaeology	,fla	,	,
10.2307/277680,10.2307/277680	,Maya Blue: Alternative Hypotheses	,Anna O. Shepard	,American Antiquity	,27	,4	,1962-04-01T00:00:00Z	,pp. 565-566	,Society for American Archaeology	,fla	,	,
10.2307/275605,10.2307/275605	,The Maya Eclipse Table of the Dresden Codex: A Reply	,Robert H. Merrill	,American Antiquity	,14	,3	,1949-01-01T00:00:00Z	,pp. 228-230	,Society for American Archaeology	,fla	,	,
10.2307/277989,10.2307/277989	,New World Lithic Typology Project: Part II	,Alex D. Krieger	,American Antiquity	,29	,4	,1964-04-01T00:00:00Z	,pp. 489-493	,Society for American Archaeology	,fla	,	,
10.2307/275041,10.2307/275041	,Former Indian Sites in Maryland_ as Located by Early Colonial Records	,William B. Marye	,American Antiquity	,2	,1	,1936-07-01T00:00:00Z	,pp. 40-46	,Society for American Archaeology	,fla	,	,
10.2307/275489,10.2307/275489	,Stone Mortars of Contra Costa County_ California	,Ernest N. Johnson	,American Antiquity	,7	,3	,1942-01-01T00:00:00Z	,pp. 322-326	,Society for American Archaeology	,fla	,	,
10.2307/275179,10.2307/275179	,An Hypothesis for the Identification of the Illinois Confederacy with the Middle Mississippi Culture in Illinois	,Donald E. Wray	Hale Smith	,American Antiquity	,10	,1	,1944-07-01T00:00:00Z	,pp. 23-27	,Society for American Archaeology	,fla	,	,
10.2307/281293,10.2307/281293	,The "What" and "Why" of Public Relations for Archaeology: A Postscript to Decicco's Public Relations Primer	,Parker B. Potter_ Jr.	,American Antiquity	,55	,3	,1990-07-01T00:00:00Z	,pp. 608-613	,Society for American Archaeology	,fla	,	,
10.2307/278213,10.2307/278213	,Manually Operated Post-Hole Diggers as Sampling Instruments	,Robert E. Fry	,American Antiquity	,37	,2	,1972-04-01T00:00:00Z	,pp. 259-261	,Society for American Archaeology	,fla	,	,
10.2307/276792,10.2307/276792	,Genuine Lost Color	,Mary Butler	,American Antiquity	,16	,3	,1951-01-01T00:00:00Z	,pp. 260-262	,Society for American Archaeology	,fla	,	,
10.2307/279061,10.2307/279061	,The Trouble with Significance Tests and What We can do about It	,George L. Cowgill	,American Antiquity	,42	,3	,1977-07-01T00:00:00Z	,pp. 350-368	,Society for American Archaeology	,fla	,	,
10.2307/276087,10.2307/276087	,The Midwestern Taxonomic Method as an Aid to Archaeological Culture Study	,W. C. McKern	,American Antiquity	,4	,4	,1939-04-01T00:00:00Z	,pp. 301-313	,Society for American Archaeology	,fla	,	,
10.2307/277249,10.2307/277249	,A New-Found Votive Ax from Mexico	,Neil M. Judd	,American Antiquity	,17	,2	,1951-10-01T00:00:00Z	,pp. 139-141	,Society for American Archaeology	,fla	,	,
10.2307/280730,10.2307/280730	,Prehistoric Seal and Sea-Lion Butchering on the Southern Northwest Coast	,R. Lee Lyman	,American Antiquity	,57	,2	,1992-04-01T00:00:00Z	,pp. 246-261	,Society for American Archaeology	,fla	,	,
10.2307/277043,10.2307/277043	,Pit Houses of Asia A Japanese Phase	,David W. Chase	,American Antiquity	,18	,3	,1953-01-01T00:00:00Z	,pp. 261-262	,Society for American Archaeology	,fla	,	,
10.2307/276240,10.2307/276240	,Late Eskimo Archaeology in the Western Mackenzie Delta Area	,Douglas Osborne	,American Antiquity	,18	,1	,1952-07-01T00:00:00Z	,pp. 30-39	,Society for American Archaeology	,fla	,	,
10.2307/275907,10.2307/275907	,An Early Industry on a Raised Beach near Killarney_ Ontario	,E. F. Greenman	,American Antiquity	,8	,3	,1943-01-01T00:00:00Z	,pp. 260-265	,Society for American Archaeology	,fla	,	,
10.2307/3085508,10.2307/3085508	,Contending with Contemporaneity: A Reply to Kintigh	,Robert E. Dewar	,American Antiquity	,59	,1	,1994-01-01T00:00:00Z	,pp. 149-152	,Society for American Archaeology	,fla	,	,
10.2307/278634,10.2307/278634	,Postglacial Palynology and Archaeology in the Naknek River Drainage Area_ Alaska	,Calvin J. Heusser	,American Antiquity	,29	,1	,1963-07-01T00:00:00Z	,pp. 74-81	,Society for American Archaeology	,fla	,	,
10.2307/277005,10.2307/277005	,Early Man in the Maya Area	,William R. Coe_ II	,American Antiquity	,20	,3	,1955-01-01T00:00:00Z	,pp. 271-273	,Society for American Archaeology	,fla	,	,
10.2307/277101,10.2307/277101	,Association of Artifacts with Mammoth in the Valley of Mexico	,Luis Aveleyra Arroyo de Anda	Manuel Maldonado-Koerdell	,American Antiquity	,18	,4	,1953-04-01T00:00:00Z	,pp. 332-340	,Society for American Archaeology	,fla	,	,
10.2307/276714,10.2307/276714	,Trade Goods Research Techniques	,Kenneth E. Kidd	,American Antiquity	,20	,1	,1954-07-01T00:00:00Z	,pp. 1-8	,Society for American Archaeology	,fla	,	,
10.2307/277130,10.2307/277130	,Observations on the Butchering Technique of Some Aboriginal Peoples Nos. 3_ 4_ 5_ and 6	,Theodore E. White	,American Antiquity	,19	,3	,1954-01-01T00:00:00Z	,pp. 254-264	,Society for American Archaeology	,fla	,	,
10.2307/281499,10.2307/281499	,Cacao Residues in Ancient Maya Vessels from Rio Azul_ Guatemala	,Grant D. Hall	Stanley M. Tarka_ Jr.	W. Jeffrey Hurst	David Stuart	Richard E. W. Adams	,American Antiquity	,55	,1	,1990-01-01T00:00:00Z	,pp. 138-143	,Society for American Archaeology	,fla	,	,
10.2307/277641,10.2307/277641	,A Flat-Bottomed Earthenware Vessel from Central Nevada	,Molly Magee	,American Antiquity	,30	,1	,1964-07-01T00:00:00Z	,pp. 96-98	,Society for American Archaeology	,fla	,	,
10.2307/279986,10.2307/279986	,Comment on Offner	,Pedro Carrasco	,American Antiquity	,46	,1	,1981-01-01T00:00:00Z	,pp. 62-68	,Society for American Archaeology	,fla	,	,
10.2307/275667,10.2307/275667	,Indian Curiosities	,	,American Antiquity	,11	,2	,1945-10-01T00:00:00Z	,p. 121	,Society for American Archaeology	,fla	,	,
10.2307/278243,10.2307/278243	,Fixing Site Locations by Radio-Direction Finder at Mesa Verde	,Alden Hayes	Douglas Osborne	,American Antiquity	,27	,1	,1961-07-01T00:00:00Z	,pp. 110-112	,Society for American Archaeology	,fla	,	,
10.2307/275039,10.2307/275039	,Survey Methods	,P. Schuyler Miller	,American Antiquity	,2	,1	,1936-07-01T00:00:00Z	,p. 38	,Society for American Archaeology	,fla	,	,
10.2307/40035889,10.2307/40035889	,On Open Minds and Missed Marks: A Response to Atholl Anderson	,Terry L. Jones	Kathryn A. Klar	,American Antiquity	,71	,4	,2006-10-01T00:00:00Z	,pp. 765-770	,Society for American Archaeology	,fla	,	,
10.2307/278789,10.2307/278789	,Joris van Speilbergen's Journal and a Site in the Huarmey Valley_ Peru	,Donald E. Thompson	,American Antiquity	,32	,1	,1967-01-01T00:00:00Z	,pp. 113-116	,Society for American Archaeology	,fla	,	,
10.2307/3557085,10.2307/3557085	,Marks of Distinction: Rock Art and Ethnic Identification in the Great Basin	,Angus R. Quinlan	Alanah Woody	,American Antiquity	,68	,2	,2003-04-01T00:00:00Z	,pp. 372-390	,Society for American Archaeology	,fla	,	,
10.2307/282468,10.2307/282468	,On "Capturing Facts Alive in the past" (Or Present): Response to Fotiadis and to Little	,Alison Wylie	,American Antiquity	,59	,3	,1994-07-01T00:00:00Z	,pp. 556-560	,Society for American Archaeology	,fla	,	,
10.2307/4128399,10.2307/4128399	,Land Use and an Archaeological Perspective on Socio-Natural Studies in the Wadi Al-Hasa_ West-Central Jordan	,J. Brett Hill	,American Antiquity	,69	,3	,2004-07-01T00:00:00Z	,pp. 389-412	,Society for American Archaeology	,fla	,	,
10.2307/280786,10.2307/280786	,A Reconsideration of Aboriginal Fishing Strategies in the Northern Great Lakes Region	,Susan Rapalje Martin	,American Antiquity	,54	,3	,1989-07-01T00:00:00Z	,pp. 594-604	,Society for American Archaeology	,fla	,	,
10.2307/281340,10.2307/281340	,Measurement_ Method_ and Meaning in Lithic Analysis: Problems with Amick and Mauldin's Middle-Range Approach	,Kenneth C. Rozen	Alan P. Sullivan_ III	,American Antiquity	,54	,1	,1989-01-01T00:00:00Z	,pp. 169-175	,Society for American Archaeology	,fla	,	,
10.2307/1593823,10.2307/1593823	,The Bioarchaeology and Taphonomy of Violence at Castle Rock and Sand Canyon Pueblos_ Southwestern Colorado	,Kristin A. Kuckelman	Ricky R. Lightfoot	Debra L. Martin	,American Antiquity	,67	,3	,2002-07-01T00:00:00Z	,pp. 486-513	,Society for American Archaeology	,fla	,	,
10.2307/277631,10.2307/277631	,Thorne Cave_ Northeastern Utah: Geology	,Harold E. Malde	Asher P. Schick	,American Antiquity	,30	,1	,1964-07-01T00:00:00Z	,pp. 60-73	,Society for American Archaeology	,fla	,	,
10.2307/278862,10.2307/278862	,A Graphic Method for Recording and Illustrating Burials	,John D. Combes	,American Antiquity	,30	,2	,1964-10-01T00:00:00Z	,pp. 216-219	,Society for American Archaeology	,fla	,	,
10.2307/278633,10.2307/278633	,Early Man in Arizona: The Pollen Evidence	,Paul S. Martin	,American Antiquity	,29	,1	,1963-07-01T00:00:00Z	,pp. 67-73	,Society for American Archaeology	,fla	,	,
10.2307/282113,10.2307/282113	,Integrating Ethnohistory and Archaeology at Fort Clark State Historic Site_ North Dakota	,W. Raymond Wood	,American Antiquity	,58	,3	,1993-07-01T00:00:00Z	,pp. 544-559	,Society for American Archaeology	,fla	,	,
10.2307/280683,10.2307/280683	,Stabilization of Shoreline Archaeological Sites at Voyageurs National Park	,Mark J. Lynott	,American Antiquity	,54	,4	,1989-10-01T00:00:00Z	,pp. 792-801	,Society for American Archaeology	,fla	,	,
10.2307/2694423,10.2307/2694423	,On Equifinality in Faunal Analysis	,Alan R. Rogers	,American Antiquity	,65	,4	,2000-10-01T00:00:00Z	,pp. 709-723	,Society for American Archaeology	,fla	,	,
10.2307/275690,10.2307/275690	,Further Information on Projectile Points from Oregon	,L. S. Cressman	,American Antiquity	,13	,2	,1947-10-01T00:00:00Z	,pp. 177-179	,Society for American Archaeology	,fla	,	,
10.2307/275402,10.2307/275402	,The Inscription on Stela 38_ Piedras Negras_ El Peten_ Guatemala	,E. Wyllys Andrews	,American Antiquity	,7	,4	,1942-04-01T00:00:00Z	,pp. 364-368	,Society for American Archaeology	,fla	,	,
10.2307/275583,10.2307/275583	,Another Subterranean Passage Legend	,Linton Satterthwaite_ Jr.	,American Antiquity	,10	,4	,1945-04-01T00:00:00Z	,pp. 387-388	,Society for American Archaeology	,fla	,	,
10.2307/275772,10.2307/275772	,Shells from Maya Excavations in British Honduras	,Horace G. Richards	H. J. Boekelman	,American Antiquity	,3	,2	,1937-10-01T00:00:00Z	,pp. 166-169	,Society for American Archaeology	,fla	,	,
10.2307/279545,10.2307/279545	,Multivariate Statistical Analysis of a Regional Subsistence-Settlement Model for Owens Valley	,Robert L. Bettinger	,American Antiquity	,44	,3	,1979-07-01T00:00:00Z	,pp. 455-470	,Society for American Archaeology	,fla	,	,
10.2307/275075,10.2307/275075	,Folsom and Yuma Culture Finds	,Hans E. Fischel	,American Antiquity	,4	,3	,1939-01-01T00:00:00Z	,pp. 232-264	,Society for American Archaeology	,fla	,	,
10.2307/275638,10.2307/275638	,Eighteenth Century Navaho Hogans from Canyon de Chelly National Monument	,Wesley R. Hurt_ Jr.	,American Antiquity	,8	,1	,1942-07-01T00:00:00Z	,pp. 89-104	,Society for American Archaeology	,fla	,	,
10.2307/280450,10.2307/280450	,Style and Social Information in Kalahari San Projectile Points	,Polly Wiessner	,American Antiquity	,48	,2	,1983-04-01T00:00:00Z	,pp. 253-276	,Society for American Archaeology	,fla	,	,
10.2307/279903,10.2307/279903	,Alta Vista (Chalchihuites)_ Astronomical Implications of a Mesoamerican Ceremonial Outpost at the Tropic of Cancer	,Anthony F. Aveni	Horst Hartung	J. Charles Kelley	,American Antiquity	,47	,2	,1982-04-01T00:00:00Z	,pp. 316-335	,Society for American Archaeology	,fla	,	,
10.2307/277103,10.2307/277103	,The Present Status of Chemical Methods for Dating Prehistoric Bone	,S. F. Cook	R. F. Heizer	,American Antiquity	,18	,4	,1953-04-01T00:00:00Z	,pp. 354-358	,Society for American Archaeology	,fla	,	,
10.2307/280072,10.2307/280072	,The Art of Art History: A Reply to Trubowitz and Rosenthal	,Zena Pearlstone Mathews	,American Antiquity	,47	,1	,1982-01-01T00:00:00Z	,pp. 198-200	,Society for American Archaeology	,fla	,	,
10.2307/278958,10.2307/278958	,An Archaeological Survey of the Tehuacan Valley_ Mexico: A Test of Color Infrared Photography	,George J. Gumerman	James A. Neely	,American Antiquity	,37	,4	,1972-10-01T00:00:00Z	,pp. 520-527	,Society for American Archaeology	,fla	,	,
10.2307/280493,10.2307/280493	,Some Continuing Problems in New World Culture History	,Gordon R. Willey	,American Antiquity	,50	,2	,1985-04-01T00:00:00Z	,pp. 351-363	,Society for American Archaeology	,fla	,	,
