id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/530120,10.2307/530120	,The Antiquities Market	,Ellen Herscher	,Journal of Field Archaeology	,13	,3	,1986-10-01T00:00:00Z	,pp. 329-338	,Maney Publishing	,fla	,	,
10.2307/529813,10.2307/529813	,Perspectives	,Robert L. Folk	Salvatore Valastro	,Journal of Field Archaeology	,3	,1	,1976-01-01T00:00:00Z	,p. 121	,Maney Publishing	,fla	,	,
10.2307/530250,10.2307/530250	,	,Gordon R. Willey	,Journal of Field Archaeology	,21	,1	,1994-04-01T00:00:00Z	,pp. 119-123	,Maney Publishing	,brv	,The Archaeology of William Henry Holmes|David J. Meltzer;Robert C. Dunnell	,
10.2307/530222,10.2307/530222	,The Interpretation of Prehistoric Political Complexity in the Central and Northern Southwest: Toward a Mending of the Models	,Steadman Upham	Fred Plog	,Journal of Field Archaeology	,13	,2	,1986-07-01T00:00:00Z	,pp. 223-238	,Maney Publishing	,fla	,	,
10.2307/529517,10.2307/529517	,Front Matter	,	,Journal of Field Archaeology	,7	,4	,1980-12-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/40026049,10.2307/40026049	,	,David W. J. Gill	,Journal of Field Archaeology	,32	,1	,2007-04-01T00:00:00Z	,pp. 103-106	,Maney Publishing	,brv	,Archaeology_ Cultural Heritage_ and the Antiquities Trade|Neil Brodie;Morag M. Kersel;Christina Luke;Kathryn Walker Tubb	Who Owns Objects? The Ethics and politics of Collecting Cultural Artefacts|Eleanor Robson;Luke Treadwell;Chris Gosden	,
10.2307/530427,10.2307/530427	,Neolithic Cultures at 'Ain Ghazal_ Jordan	,Gary O. Rollefson	Alan H. Simmons	Zeidan Kafafi	,Journal of Field Archaeology	,19	,4	,1992-12-01T00:00:00Z	,pp. 443-470	,Maney Publishing	,fla	,	,
10.2307/530548,10.2307/530548	,Lithic Organic Residue Analysis: An Example from the Southwestern Archaic	,Kristin D. Sobolik	,Journal of Field Archaeology	,23	,4	,1996-12-01T00:00:00Z	,pp. 461-469	,Maney Publishing	,fla	,	,
10.2307/40024665,10.2307/40024665	,Temporal Patterns in Ceramic Production in the Berbati Valley_ Greece	,Ian K. Whitbread	Matthew J. Ponting	Berit Wells	,Journal of Field Archaeology	,32	,2	,2007-07-01T00:00:00Z	,pp. 177-193	,Maney Publishing	,fla	,	,
10.2307/529447,10.2307/529447	,Front Matter	,	,Journal of Field Archaeology	,5	,2	,1978-07-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/40025561,10.2307/40025561	,Coşkuntepe: An Early Neolithic Quern Production Site in NW Turkey	,Turan Takaoğlu	,Journal of Field Archaeology	,30	,4	,2005-12-01T00:00:00Z	,pp. 419-433	,Maney Publishing	,fla	,	,
10.2307/530564,10.2307/530564	,Publications	,	,Journal of Field Archaeology	,24	,1	,1997-04-01T00:00:00Z	,pp. 111-115	,Maney Publishing	,mis	,	,
10.2307/530543,10.2307/530543	,Volume Information	,	,Journal of Field Archaeology	,23	,4	,1996-12-01T00:00:00Z	,pp. 531-533	,Maney Publishing	,mis	,	,
10.2307/529665,10.2307/529665	,Stratified Iron Age House Floors on the Titelberg_ Luxembourg	,Ralph M. Rowlett	Homer L. Thomas	Elsebet Sander-Jørgensen Rowlett	,Journal of Field Archaeology	,9	,3	,1982-10-01T00:00:00Z	,pp. 301-312	,Maney Publishing	,fla	,	,
10.2307/529863,10.2307/529863	,Aztec-Period Agricultural Terraces in Morelos_ Mexico: Evidence for Household-Level Agricultural Intensification	,Michael E. Smith	T. Jeffrey Price	,Journal of Field Archaeology	,21	,2	,1994-07-01T00:00:00Z	,pp. 169-179	,Maney Publishing	,fla	,	,
10.2307/529313,10.2307/529313	,Back Matter	,	,Journal of Field Archaeology	,1	,3/4	,1974-01-01T00:00:00Z	,p. 389	,Maney Publishing	,mis	,	,
10.2307/530008,10.2307/530008	,	,Andrew Sherratt	,Journal of Field Archaeology	,17	,4	,1990-12-01T00:00:00Z	,pp. 472-475	,Maney Publishing	,brv	,Archaeological Thought in America|C. C. Lamberg-Karlovsky	,
10.2307/530172,10.2307/530172	,News and Short Contributions	,Vicky A. Walsh	William A. McDonald	Peter M. Fischer	Scot E. Smith	Gloria Anne London	,Journal of Field Archaeology	,13	,4	,1986-12-01T00:00:00Z	,pp. 493-512	,Maney Publishing	,fla	,	,
10.2307/529702,10.2307/529702	,Editorial Comment	,James Wiseman	,Journal of Field Archaeology	,1	,1/2	,1974-01-01T00:00:00Z	,pp. 1-2	,Maney Publishing	,mis	,	,
10.2307/529416,10.2307/529416	,The Antiquities Market	,Karen D. Vitelli	,Journal of Field Archaeology	,8	,2	,1981-07-01T00:00:00Z	,pp. 229-230	,Maney Publishing	,fla	,	,
10.2307/529403,10.2307/529403	,Preservation and Rescue	,Thomas F. King	,Journal of Field Archaeology	,4	,4	,1977-12-01T00:00:00Z	,pp. 473-484	,Maney Publishing	,fla	,	,
10.2307/530247,10.2307/530247	,Mussel Drying and Food Storage in the Late Holocene_ SW Cape_ South Africa	,Christopher Henshilwood	Peter Nilssen	John Parkington	,Journal of Field Archaeology	,21	,1	,1994-04-01T00:00:00Z	,pp. 103-109	,Maney Publishing	,fla	,	,
10.2307/530379,10.2307/530379	,	,Robert S. Santley	,Journal of Field Archaeology	,19	,1	,1992-04-01T00:00:00Z	,pp. 100-105	,Maney Publishing	,brv	,Debating Oaxaca Archaeology|Joyce Marcus	,
10.2307/530100,10.2307/530100	,The Tell Abu Duwari Project_ 1988-1990	,Elizabeth C. Stone	Paul Zimansky	,Journal of Field Archaeology	,21	,4	,1994-12-01T00:00:00Z	,pp. 437-455	,Maney Publishing	,fla	,	,
10.2307/530068,10.2307/530068	,Volume Information	,	,Journal of Field Archaeology	,20	,4	,1993-12-01T00:00:00Z	,pp. 523-525	,Maney Publishing	,mis	,	,
10.2307/529283,10.2307/529283	,The Case of the Itinerant Bone: The Role of Sedimentological and Geochemical Evidence	,L. A. Pavlish	P. W. Alcock	,Journal of Field Archaeology	,11	,3	,1984-10-01T00:00:00Z	,pp. 323-330	,Maney Publishing	,fla	,	,
10.2307/530360,10.2307/530360	,	,Lane A. Beck	,Journal of Field Archaeology	,20	,1	,1993-04-01T00:00:00Z	,pp. 112-114	,Maney Publishing	,brv	,Vectors of Death: The Archaeology of European Contact|Ann F. Ramenofsky	,
10.2307/529818,10.2307/529818	,The Geoarchaeology and Preceramic Prehistory of the Willcox Basin_ SE Arizona	,Michael R. Waters	Anne I. Woosley	,Journal of Field Archaeology	,17	,2	,1990-07-01T00:00:00Z	,pp. 163-175	,Maney Publishing	,fla	,	,
10.2307/529422,10.2307/529422	,Editorial Commentary	,James Wiseman	,Journal of Field Archaeology	,6	,4	,1979-12-01T00:00:00Z	,pp. 367-368	,Maney Publishing	,mis	,	,
10.2307/530196,10.2307/530196	,Publications	,	,Journal of Field Archaeology	,22	,4	,1995-12-01T00:00:00Z	,pp. 491-494	,Maney Publishing	,mis	,	,
10.2307/529680,10.2307/529680	,The Prehistory of Southern Jordan and Relationships with the Levant	,Donald O. Henry	,Journal of Field Archaeology	,9	,4	,1982-12-01T00:00:00Z	,pp. 417-444	,Maney Publishing	,fla	,	,
10.2307/530405,10.2307/530405	,Netiv Hagdud: An Early Neolithic Village Site in the Jordan Valley	,Ofer Bar-Yosef	Avi Gopher	Eitan Tchernov	Mordechai E. Kislev	,Journal of Field Archaeology	,18	,4	,1991-12-01T00:00:00Z	,pp. 405-424	,Maney Publishing	,fla	,	,
10.2307/530662,10.2307/530662	,Formal Architectural Complexes in South-Central Veracruz_ Mexico: A Capital Zone?	,Barbara L. Stark	,Journal of Field Archaeology	,26	,2	,1999-07-01T00:00:00Z	,pp. 197-225	,Maney Publishing	,fla	,	,
10.2307/530578,10.2307/530578	,The Duos Nuraghes Project in Sardinia: 1985-1996 Interim Report	,Gary S. Webster	Maud R. Webster	,Journal of Field Archaeology	,25	,2	,1998-07-01T00:00:00Z	,pp. 183-201	,Maney Publishing	,fla	,	,
10.2307/530703,10.2307/530703	,Mobility_ Sedentism_ and Settlement Patterns in Transition: The Late Pithouse Period in the Sapillo Valley_ New Mexico	,Robert J. Stokes	Barbara J. Roth	,Journal of Field Archaeology	,26	,4	,1999-12-01T00:00:00Z	,pp. 423-434	,Maney Publishing	,fla	,	,
10.2307/529711,10.2307/529711	,Megalithic Quarrying Techniques and Limestone Technology in Eastern Spain	,John S. Kopper	Guillermo Rossello-Bordoy	,Journal of Field Archaeology	,1	,1/2	,1974-01-01T00:00:00Z	,pp. 161-170	,Maney Publishing	,fla	,	,
10.2307/530395,10.2307/530395	,Introduction	,	,Journal of Field Archaeology	,17	,1	,1990-04-01T00:00:00Z	,p. 89	,Maney Publishing	,mis	,	,
10.2307/530444,10.2307/530444	,Households at a Rincon Phase Hohokam Site in the Tucson Basin of Southern Arizona	,Barbara J. Roth	,Journal of Field Archaeology	,27	,3	,2000-10-01T00:00:00Z	,pp. 285-294	,Maney Publishing	,fla	,	,
10.2307/530261,10.2307/530261	,	,Gordon R. Willey	,Journal of Field Archaeology	,18	,2	,1991-07-01T00:00:00Z	,pp. 222-224	,Maney Publishing	,brv	,Prehistory at Cambridge and Beyond|Grahame Clark	,
10.2307/529648,10.2307/529648	,Whiteware Pottery Production in the Valley of Guatemala: Specialization and Resource Utilization	,Prudence M. Rice	,Journal of Field Archaeology	,4	,2	,1977-07-01T00:00:00Z	,pp. 221-233	,Maney Publishing	,fla	,	,
10.2307/530283,10.2307/530283	,Publications	,	,Journal of Field Archaeology	,16	,4	,1989-12-01T00:00:00Z	,pp. 471-474	,Maney Publishing	,mis	,	,
10.2307/530708,10.2307/530708	,	,Paul Goldberg	,Journal of Field Archaeology	,26	,4	,1999-12-01T00:00:00Z	,pp. 462-463	,Maney Publishing	,brv	,Alluvial Geoarchaeology|A. G. Brown	,
10.2307/3181460,10.2307/3181460	,The Palaeolithic of the Bosphorus Region_ NW Turkey	,Curtis Runnels	Mehmet Özdoğan	,Journal of Field Archaeology	,28	,1/2	,2001-04-01T00:00:00Z	,pp. 69-92	,Maney Publishing	,fla	,	,
10.2307/530403,10.2307/530403	,Volume Information	,	,Journal of Field Archaeology	,18	,4	,1991-12-01T00:00:00Z	,pp. 533-536	,Maney Publishing	,mis	,	,
10.2307/529350,10.2307/529350	,Canadian Palaipaphos (Cyprus) Survey Project: Second Preliminary Report_ 1980-1982	,David W. Rupp	Lone Wriedt Sørensen	Roger H. King	William A. Fox	,Journal of Field Archaeology	,11	,2	,1984-07-01T00:00:00Z	,pp. 133-154	,Maney Publishing	,fla	,	,
10.2307/530647,10.2307/530647	,Back Matter	,	,Journal of Field Archaeology	,25	,4	,1998-12-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529500,10.2307/529500	,Archaeometric Clearinghouse	,Curt W. Beck	,Journal of Field Archaeology	,5	,4	,1978-12-01T00:00:00Z	,pp. 480-483	,Maney Publishing	,fla	,	,
10.2307/530005,10.2307/530005	,Chronology Construction and the Study of Prehistoric Culture Change	,Stephen Plog	Jeffrey L. Hantman	,Journal of Field Archaeology	,17	,4	,1990-12-01T00:00:00Z	,pp. 439-456	,Maney Publishing	,fla	,	,
10.2307/530076,10.2307/530076	,Evaluating the Utility of Auger Testing as a Predictor of Subsurface Artifact Density	,Todd L. Howell	,Journal of Field Archaeology	,20	,4	,1993-12-01T00:00:00Z	,pp. 475-484	,Maney Publishing	,fla	,	,
10.2307/530193,10.2307/530193	,Late Classic Society in the Rio Ulua Drainage_ Honduras	,Edward M. Schortman	Patricia A. Urban	,Journal of Field Archaeology	,22	,4	,1995-12-01T00:00:00Z	,pp. 439-457	,Maney Publishing	,fla	,	,
10.2307/530588,10.2307/530588	,Seeing Through the Dunes: Geophysical Investigations at Muweilah_ an Iron Age Site in the United Arab Emirates	,Soren Blau	Tim Denham	Peter Magee	Alan Biggins	Julia Robinson	Sabah Jasim	,Journal of Field Archaeology	,27	,2	,2000-07-01T00:00:00Z	,pp. 117-129	,Maney Publishing	,fla	,	,
10.2307/529529,10.2307/529529	,Front Matter	,	,Journal of Field Archaeology	,9	,1	,1982-04-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/530159,10.2307/530159	,	,Lawrence H. Feldman	,Journal of Field Archaeology	,18	,1	,1991-04-01T00:00:00Z	,pp. 121-123	,Maney Publishing	,brv	,Maya Resistance to Spanish Rule: Time and History on a Colonial Frontier|Grant D. Jones	,
10.2307/530267,10.2307/530267	,	,Gordon S. Maxwell	,Journal of Field Archaeology	,18	,2	,1991-07-01T00:00:00Z	,pp. 243-245	,Maney Publishing	,brv	,Rome's Desert Frontier from the Air|David Kennedy;Derrick Riley	,
10.2307/530236,10.2307/530236	,Archaeometric Clearinghouse XXIV	,Curt W. Beck	,Journal of Field Archaeology	,14	,4	,1987-12-01T00:00:00Z	,pp. 487-491	,Maney Publishing	,fla	,	,
10.2307/530331,10.2307/530331	,The Egyptian Predynastic: A Review of the Evidence	,Kathryn A. Bard	,Journal of Field Archaeology	,21	,3	,1994-10-01T00:00:00Z	,pp. 265-288	,Maney Publishing	,fla	,	,
10.2307/530340,10.2307/530340	,	,Jeffrey P. Brain	,Journal of Field Archaeology	,21	,3	,1994-10-01T00:00:00Z	,pp. 369-372	,Maney Publishing	,brv	,Hernando de Soto and the Indians of Florida|Jerald T. Milanich;Charles Hudson	,
10.2307/530334,10.2307/530334	,The Kilns of Moquegua_ Peru: Technology_ Excavations_ and Functions	,Prudence M. Rice	,Journal of Field Archaeology	,21	,3	,1994-10-01T00:00:00Z	,pp. 325-344	,Maney Publishing	,fla	,	,
10.2307/530500,10.2307/530500	,Ecology in the Long View: Settlement Histories_ Agrosystemic Strategies_ and Ecological Performance	,Karl W. Butzer	,Journal of Field Archaeology	,23	,2	,1996-07-01T00:00:00Z	,pp. 141-150	,Maney Publishing	,fla	,	,
10.2307/529969,10.2307/529969	,The Controlled Carbonization and Archaeological Analysis of SE U. S. Wood Charcoals	,Jack Rossen	James Olson	,Journal of Field Archaeology	,12	,4	,1985-12-01T00:00:00Z	,pp. 445-456	,Maney Publishing	,fla	,	,
10.2307/529420,10.2307/529420	,Volume Information	,	,Journal of Field Archaeology	,6	,4	,1979-12-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/530646,10.2307/530646	,	,Lorinda B. R. Goodwin	,Journal of Field Archaeology	,25	,4	,1998-12-01T00:00:00Z	,pp. 534-537	,Maney Publishing	,brv	,The Archaeology of Wealth: Consumer Behavior in English America|James G. Gibb	,
10.2307/529822,10.2307/529822	,The Antiquities Market	,Timothy Kaiser	,Journal of Field Archaeology	,17	,2	,1990-07-01T00:00:00Z	,pp. 205-210	,Maney Publishing	,fla	,	,
10.2307/529560,10.2307/529560	,Middle Preclassic Maya Settlement in the Central Maya Lowlands	,Don S. Rice	,Journal of Field Archaeology	,3	,4	,1976-01-01T00:00:00Z	,pp. 425-445	,Maney Publishing	,fla	,	,
10.2307/530131,10.2307/530131	,Paleotopography and Phosphate Analysis of a Buried Jungle Site in Ecuador	,Ronald D. Lippi	,Journal of Field Archaeology	,15	,1	,1988-04-01T00:00:00Z	,pp. 85-97	,Maney Publishing	,fla	,	,
10.2307/530242,10.2307/530242	,Analysis of Site Stratigraphy and Formation Processes Using Patterns of Pottery Sherd Dispersion	,Charles A. Bollong	,Journal of Field Archaeology	,21	,1	,1994-04-01T00:00:00Z	,pp. 15-28	,Maney Publishing	,fla	,	,
10.2307/530627,10.2307/530627	,	,Creighton Gabel	,Journal of Field Archaeology	,26	,1	,1999-04-01T00:00:00Z	,pp. 91-93	,Maney Publishing	,brv	,Koobi Fora Research Project_ Volume 5: Plio-Pleistocene Archaeology|Glynn LL. Isaac	,
10.2307/529765,10.2307/529765	,Back Matter	,	,Journal of Field Archaeology	,7	,2	,1980-07-01T00:00:00Z	,p. 268	,Maney Publishing	,mis	,	,
10.2307/529904,10.2307/529904	,News and Short Contributions	,Leland C. Bement	Giraud V. Foster	Jay R. Newman	Roger L. Nielsen	,Journal of Field Archaeology	,12	,3	,1985-10-01T00:00:00Z	,pp. 371-383	,Maney Publishing	,fla	,	,
10.2307/529996,10.2307/529996	,	,Clemency Chase Coggins	,Journal of Field Archaeology	,19	,2	,1992-07-01T00:00:00Z	,pp. 259-260	,Maney Publishing	,brv	,Law and the Cultural Heritage: Volume 1. Discovery and Excavation|P. J. O'Keefe;L. V. Prott	Law and Cultural Heritage: Volume 3. Movement|P. J. O'Keefe;L. V. Prott	,
10.2307/530252,10.2307/530252	,Back Matter	,	,Journal of Field Archaeology	,21	,1	,1994-04-01T00:00:00Z	,p. 132	,Maney Publishing	,mis	,	,
10.2307/529718,10.2307/529718	,News	,Charlotte B. Moore	Richard Michael Gramly	Bob Cunningham	,Journal of Field Archaeology	,1	,1/2	,1974-01-01T00:00:00Z	,pp. 225-227	,Maney Publishing	,fla	,	,
10.2307/530137,10.2307/530137	,Classic Period Hohokam Settlement and Land Use in the Casa Grande Ruins Area_ Arizona	,Patricia L. Crown	,Journal of Field Archaeology	,14	,2	,1987-07-01T00:00:00Z	,pp. 147-162	,Maney Publishing	,fla	,	,
10.2307/530281,10.2307/530281	,	,Charles E. Lincoln	,Journal of Field Archaeology	,16	,4	,1989-12-01T00:00:00Z	,pp. 461-467	,Maney Publishing	,brv	,The Collapse of Ancient States and Civilizations|Norman Yoffee;George L. Cowgill	,
10.2307/530188,10.2307/530188	,Volume Information	,	,Journal of Field Archaeology	,22	,4	,1995-12-01T00:00:00Z	,pp. 517-519	,Maney Publishing	,mis	,	,
10.2307/530410,10.2307/530410	,Introduction	,	,Journal of Field Archaeology	,18	,4	,1991-12-01T00:00:00Z	,pp. 495-496	,Maney Publishing	,mis	,	,
10.2307/529609,10.2307/529609	,Population Estimates from Settlement Area and Number of Residences	,C. D. De Roche	,Journal of Field Archaeology	,10	,2	,1983-07-01T00:00:00Z	,pp. 187-192	,Maney Publishing	,fla	,	,
10.2307/529943,10.2307/529943	,	,Clemency Chase Coggins	,Journal of Field Archaeology	,18	,3	,1991-10-01T00:00:00Z	,pp. 389-392	,Maney Publishing	,brv	,The Ethics of Collecting Cultural Property: Whose Culture? Whose Property?|Phyllis Mauch Messenger	,
10.2307/529621,10.2307/529621	,Lagunillas: A New Archeological Phase for the Lake Maracaibo Basin_ Venezuela	,Erika Wagner	Kay Tarble de Ruíz	,Journal of Field Archaeology	,2	,1/2	,1975-01-01T00:00:00Z	,pp. 105-118	,Maney Publishing	,fla	,	,
10.2307/530013,10.2307/530013	,	,Georgina Herrmann	,Journal of Field Archaeology	,17	,4	,1990-12-01T00:00:00Z	,pp. 488-490	,Maney Publishing	,brv	,Bronze and Iron: Ancient near Eastern Artifacts in the Metropolitan Museum of Art|Oscar White Muscarella	,
10.2307/40026010,10.2307/40026010	,Evaluating Fish and Meat Salting at Prehistoric Zhongba_ China	,Rowan K. Flad	,Journal of Field Archaeology	,30	,3	,2005-10-01T00:00:00Z	,pp. 231-253	,Maney Publishing	,fla	,	,
10.2307/530093,10.2307/530093	,News and Short Contributions	,Manfred K. H. Eggert	,Journal of Field Archaeology	,14	,3	,1987-10-01T00:00:00Z	,pp. 377-382	,Maney Publishing	,fla	,	,
10.2307/529817,10.2307/529817	,The Tell Abu Duwari Project_ Iraq_ 1987	,Elizabeth C. Stone	,Journal of Field Archaeology	,17	,2	,1990-07-01T00:00:00Z	,pp. 141-162	,Maney Publishing	,fla	,	,
10.2307/529731,10.2307/529731	,Front Matter	,	,Journal of Field Archaeology	,5	,3	,1978-10-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/530483,10.2307/530483	,Environmental Archaeology of Prehistoric NW Crete	,Jennifer Moody	Oliver Rackham	George Rapp_ Jr.	,Journal of Field Archaeology	,23	,3	,1996-10-01T00:00:00Z	,pp. 273-297	,Maney Publishing	,fla	,	,
10.2307/530098,10.2307/530098	,Soil Erosion and the Archaeological Landscape of Methana_ Greece	,Peter A. James	Christopher B. Mee	Gary J. Taylor	,Journal of Field Archaeology	,21	,4	,1994-12-01T00:00:00Z	,pp. 395-416	,Maney Publishing	,fla	,	,
10.2307/529716,10.2307/529716	,The Antiquities Market	,	,Journal of Field Archaeology	,1	,1/2	,1974-01-01T00:00:00Z	,pp. 215-224	,Maney Publishing	,fla	,	,
10.2307/40024726,10.2307/40024726	,	,Marc Zender	,Journal of Field Archaeology	,31	,1	,2006-04-01T00:00:00Z	,pp. 113-117	,Maney Publishing	,brv	,Maya Dwellings in Hieroglyphs and Archaeology: An Integrative Approach to Ancient Architecture and Spatial Cognition|Shannon E. Plank	,
10.2307/530423,10.2307/530423	,Back Matter	,	,Journal of Field Archaeology	,18	,4	,1991-12-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529742,10.2307/529742	,Back Matter	,	,Journal of Field Archaeology	,5	,3	,1978-10-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/530142,10.2307/530142	,Publications	,	,Journal of Field Archaeology	,14	,2	,1987-07-01T00:00:00Z	,pp. 225-228	,Maney Publishing	,mis	,	,
10.2307/529856,10.2307/529856	,	,Nancy Marie White	,Journal of Field Archaeology	,22	,1	,1995-04-01T00:00:00Z	,pp. 121-128	,Maney Publishing	,brv	,The Development of Southeastern Archaeology|Jay K. Johnson	,
10.2307/530214,10.2307/530214	,Back Matter	,	,Journal of Field Archaeology	,14	,1	,1987-04-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/3250896,10.2307/3250896	,Late Pleistocene Archaeological and Fossil Human Evidence from Lakonis Cave_ Southern Greece	,Eleni Panagopoulou	Panagiotis Karkanas	Georgia Tsartsidou	Eleni Kotjabopoulou	Katerina Harvati	Maria Ntinou	,Journal of Field Archaeology	,29	,3/4	,2002-10-01T00:00:00Z	,pp. 323-349	,Maney Publishing	,fla	,	,
10.2307/530091,10.2307/530091	,Feature Discovery and the Sampling Requirements of Archaeological Evaluations	,Michael J. Shott	,Journal of Field Archaeology	,14	,3	,1987-10-01T00:00:00Z	,pp. 359-371	,Maney Publishing	,fla	,	,
10.2307/529833,10.2307/529833	,A Preliminary Settlement Pattern Study of a Prehistoric Cultural Corridor: The Comayagua Valley_ Honduras	,Boyd Dixon	,Journal of Field Archaeology	,16	,3	,1989-10-01T00:00:00Z	,pp. 257-271	,Maney Publishing	,fla	,	,
10.2307/530562,10.2307/530562	,Regional Settlement Patterns in the Tiwanaku Valley of Bolivia	,Timothy L. McAndrews	Juan Albarracin-Jordan	Marc Bermann	,Journal of Field Archaeology	,24	,1	,1997-04-01T00:00:00Z	,pp. 67-83	,Maney Publishing	,fla	,	,
10.2307/529816,10.2307/529816	,The Search for Columbus' Caravel Gallega and the Site of Santa María de Belén	,Donald H. Keith	Toni L. Carrell	Denise C. Lakey	,Journal of Field Archaeology	,17	,2	,1990-07-01T00:00:00Z	,pp. 123-140	,Maney Publishing	,fla	,	,
